file,kind,line,snippet
R/fct_data_processing.R,triggers,1224,    if (!is.null(app_state$navigation_trigger)) {
R/fct_data_processing.R,triggers,1225,      old_trigger <- app_state$navigation_trigger()
R/fct_data_processing.R,triggers,1226,      app_state$navigation_trigger(old_trigger + 1)
R/fct_data_processing.R,triggers,1227,      new_trigger <- app_state$navigation_trigger()
R/fct_data_processing.R,triggers,1228,"      cat(""DEBUG: [AUTO_DETECT] navigation_trigger incremented from"", old_trigger, ""to"", new_trigger, ""\n"")"
R/fct_data_processing.R,triggers,1229,"      log_debug(paste(""AUTO_DETECT: navigation_trigger incremented from"", old_trigger, ""to"", new_trigger), ""AUTO_DETECT"")"
R/fct_data_processing.R,triggers,1231,"      cat(""DEBUG: [AUTO_DETECT] ⚠️ navigation_trigger not available - plots may not update\n"")"
R/fct_data_processing.R,triggers,1232,"      log_debug(""AUTO_DETECT: navigation_trigger not available - plots may not update"", ""AUTO_DETECT"")"
R/fct_data_processing.R,triggers,1240,"                ui_sync_triggered = TRUE,"
R/fct_data_processing.R,triggers,1241,                navigation_trigger_incremented = !is.null(app_state$navigation_trigger)
R/fct_data_processing.R,triggers,1395,  # NAVIGATION TRIGGER: Create reactive that uses the navigation trigger
R/fct_data_processing.R,triggers,1396,"  app_data_reactive <- eventReactive(app_state$navigation_trigger(), {"
R/fct_data_processing.R,triggers,1398,"    debug_reactive_execution(""app_data_reactive"", ""trigger_fired"","
R/fct_data_processing.R,triggers,1399,"                            list(trigger_value = app_state$navigation_trigger()),"
R/fct_data_processing.R,triggers,1404,"    cat(""DEBUG: [DATA_TABLE] Table reactive triggered\n"")"
R/fct_data_processing.R,triggers,1405,"    cat(""DEBUG: [DATA_TABLE] trigger_value:"", app_state$navigation_trigger(), ""\n"")"
R/fct_data_processing.R,triggers,1427,    version_trigger <- app_state$session$table_version
R/fct_data_processing.R,session_couple,683,  session_id <- if (!is.null(session)) session$token else NULL
R/fct_data_processing.R,session_couple,1400,                            session_id = session$token)
R/fct_data_processing.R,session_couple,1411,                            session_id = session$token)
R/fct_data_processing.R,session_couple,1427,    version_trigger <- app_state$session$table_version
R/fct_data_processing.R,session_couple,1472,      restoring_session_check <- app_state$session$restoring_session
R/fct_data_processing.R,isolate_usage,104,      isolate({
R/fct_data_processing.R,isolate_usage,331,        isolate({
R/fct_data_processing.R,isolate_usage,952,    isolate({
R/fct_data_processing.R,isolate_usage,1148,  isolate({
R/fct_data_processing.R,isolate_usage,1627,  #   isolate({
R/fct_file_operations.R,loose_observers,16,"  observeEvent(input$data_file, {"
R/fct_file_operations.R,direct_input,16,"  observeEvent(input$data_file, {"
R/fct_file_operations.R,direct_input,19,"                          list(filename = input$data_file$name,"
R/fct_file_operations.R,direct_input,20,"                               size = input$data_file$size,"
R/fct_file_operations.R,direct_input,21,"                               type = input$data_file$type),"
R/fct_file_operations.R,direct_input,25,    req(input$data_file)
R/fct_file_operations.R,direct_input,32,"    log_debug(paste(""- Name:"", input$data_file$name), ""FILE_UPLOAD"")"
R/fct_file_operations.R,direct_input,33,"    log_debug(paste(""- Size:"", input$data_file$size, ""bytes""), ""FILE_UPLOAD"")"
R/fct_file_operations.R,direct_input,34,"    log_debug(paste(""- Type:"", input$data_file$type), ""FILE_UPLOAD"")"
R/fct_file_operations.R,direct_input,35,"    log_debug(paste(""- Path:"", input$data_file$datapath), ""FILE_UPLOAD"")"
R/fct_file_operations.R,direct_input,39,"                filename = input$data_file$name,"
R/fct_file_operations.R,direct_input,40,"                size_bytes = input$data_file$size,"
R/fct_file_operations.R,direct_input,41,                file_type = input$data_file$type
R/fct_file_operations.R,direct_input,48,"    validation_result <- validate_uploaded_file(input$data_file, session$token)"
R/fct_file_operations.R,direct_input,54,                  filename = input$data_file$name
R/fct_file_operations.R,direct_input,109,    file_path <- input$data_file$datapath
R/fct_file_operations.R,direct_input,110,    file_ext <- tools::file_ext(input$data_file$name)
R/fct_file_operations.R,direct_input,151,"        error_result <- handle_upload_error(e, input$data_file, session$token)"
R/fct_file_operations.R,direct_input,722,"    paste(""• Titel:"", if (is.null(input$indicator_title) || input$indicator_title == """") ""Ikke angivet"" else input$indicator_title),"
R/fct_file_operations.R,direct_input,724,"    paste(""• Beskrivelse:"", if (is.null(input$indicator_description) || input$indicator_description == """") ""Ikke angivet"" else input$indicat"
R/fct_file_operations.R,direct_input,727,"    paste(""• Chart Type:"", if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type),"
R/fct_file_operations.R,direct_input,728,"    paste(""• X-akse:"", if (is.null(input$x_column) || input$x_column == """") ""Ikke valgt"" else input$x_column, ""(tid/observation)""),"
R/fct_file_operations.R,direct_input,729,"    paste(""• Y-akse:"", if (is.null(input$y_column) || input$y_column == """") ""Ikke valgt"" else input$y_column, ""(værdier)""),"
R/fct_file_operations.R,direct_input,730,"    if (!is.null(input$n_column) && input$n_column != """") paste(""• Nævner:"", input$n_column) else NULL,"
R/fct_file_operations.R,direct_input,731,"    paste(""• Målsætninger:"", ifelse(if (is.null(input$show_targets)) FALSE else input$show_targets, ""Vist"", ""Skjult"")),"
R/fct_file_operations.R,direct_input,732,"    paste(""• Faser:"", ifelse(if (is.null(input$show_phases)) FALSE else input$show_phases, ""Vist"", ""Skjult"")),"
R/fct_file_operations.R,direct_input,744,"    paste(""• Chart Type Code:"", get_qic_chart_type(if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type)),"
R/fct_file_operations.R,triggers,24,"    log_debug(""File upload triggered"", ""FILE_UPLOAD"")"
R/fct_file_operations.R,triggers,160,  # PHASE 4: Legacy observer removed - auto-detection now uses direct reactiveVal triggers
R/fct_file_operations.R,triggers,161,  # See setup_column_management() for new autodetect_trigger implementation
R/fct_file_operations.R,triggers,206,    # NAVIGATION TRIGGER: Increment trigger to notify reactive navigation system
R/fct_file_operations.R,triggers,207,    if (!is.null(app_state$navigation_trigger)) {
R/fct_file_operations.R,triggers,208,      old_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,209,      app_state$navigation_trigger(old_trigger + 1)
R/fct_file_operations.R,triggers,210,      new_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,211,"      log_debug(paste(""SESSION_RESTORE: navigation_trigger incremented from"", old_trigger, ""to"", new_trigger), ""SESSION_RESTORE"")"
R/fct_file_operations.R,triggers,243,    # NAVIGATION TRIGGER: Increment trigger to notify reactive navigation system
R/fct_file_operations.R,triggers,244,    if (!is.null(app_state$navigation_trigger)) {
R/fct_file_operations.R,triggers,245,      old_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,246,      app_state$navigation_trigger(old_trigger + 1)
R/fct_file_operations.R,triggers,247,      new_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,248,"      log_debug(paste(""EXCEL_READ: navigation_trigger incremented from"", old_trigger, ""to"", new_trigger), ""EXCEL_READ"")"
R/fct_file_operations.R,triggers,258,"      cat(""DEBUG: [EXCEL_UPLOAD] ⚠️ No emit API available - data loaded but no event triggered\n"")"
R/fct_file_operations.R,triggers,259,"      log_debug(""⚠️ No emit API available for event triggering"", ""EXCEL_READ"")"
R/fct_file_operations.R,triggers,412,  # NAVIGATION TRIGGER: Increment trigger to notify reactive navigation system
R/fct_file_operations.R,triggers,413,  if (!is.null(app_state$navigation_trigger)) {
R/fct_file_operations.R,triggers,414,    old_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,415,    app_state$navigation_trigger(old_trigger + 1)
R/fct_file_operations.R,triggers,416,    new_trigger <- app_state$navigation_trigger()
R/fct_file_operations.R,triggers,417,"    log_debug(paste(""CSV_READ: navigation_trigger incremented from"", old_trigger, ""to"", new_trigger), ""CSV_READ"")"
R/fct_file_operations.R,triggers,422,  # ROBUST AUTO-DETECT: Enhanced auto-detection triggering with validation
R/fct_file_operations.R,triggers,423,"  log_debug(""Setting auto-detect trigger with validation..."", ""CSV_READ"")"
R/fct_file_operations.R,triggers,432,"    cat(""DEBUG: [FILE_UPLOAD] ⚠️ No emit API available - data loaded but no event triggered\n"")"
R/fct_file_operations.R,triggers,433,"    log_debug(""⚠️ No emit API available for event triggering"", ""CSV_READ"")"
R/fct_file_operations.R,triggers,984,"  debug_log(""Enhanced error handling triggered"", ""ERROR_HANDLING"", level = ""ERROR"","
R/fct_file_operations.R,session_couple,22,                          session$token)
R/fct_file_operations.R,session_couple,28,"    upload_tracer <- debug_workflow_tracer(""file_upload_workflow"", app_state, session$token)"
R/fct_file_operations.R,session_couple,43,              session_id = session$token)
R/fct_file_operations.R,session_couple,48,"    validation_result <- validate_uploaded_file(input$data_file, session$token)"
R/fct_file_operations.R,session_couple,56,                session_id = session$token)
R/fct_file_operations.R,session_couple,98,              session_id = session$token)
R/fct_file_operations.R,session_couple,127,"          debug_log(""Starting Excel file processing"", ""FILE_UPLOAD_FLOW"", level = ""INFO"", session_id = session$token)"
R/fct_file_operations.R,session_couple,133,"          debug_log(""Starting CSV file processing"", ""FILE_UPLOAD_FLOW"", level = ""INFO"", session_id = session$token)"
R/fct_file_operations.R,session_couple,134,"          handle_csv_upload(file_path, values, app_state, session$token, emit)"
R/fct_file_operations.R,session_couple,142,"        debug_log(""File upload workflow completed successfully"", ""FILE_UPLOAD_FLOW"", level = ""INFO"", session_id = session$token)"
R/fct_file_operations.R,session_couple,151,"        error_result <- handle_upload_error(e, input$data_file, session$token)"
R/fct_file_operations.R,session_couple,200,    app_state$session$file_uploaded <- TRUE
R/fct_file_operations.R,session_couple,237,    app_state$session$file_uploaded <- TRUE
R/fct_file_operations.R,session_couple,406,  app_state$session$file_uploaded <- TRUE
R/fct_file_operations.R,session_couple,739,"    paste(""• Data kilde:"", if (app_state$session$file_uploaded) ""File Upload"" else ""Manuel indtastning""),"
R/fct_file_operations.R,isolate_usage,216,    isolate({
R/fct_spc_calculations.R,qic_calls,656,"      # qicharts2::qic(x = Dato, y = `Tæller`, n = `Nævner`, part = c(12), data = data, return.data = TRUE)"
R/fct_visualization_server.R,parallel_state,74,"  last_valid_config <- reactiveVal(list(x_col = NULL, y_col = NULL, n_col = NULL, chart_type = ""run""))"
R/fct_visualization_server.R,loose_observers,16,"  active_data_event <- eventReactive(navigation_trigger(), {"
R/fct_visualization_server.R,loose_observers,154,  observe({
R/fct_visualization_server.R,direct_input,98,"      chart_type = get_qic_chart_type(if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type)"
R/fct_visualization_server.R,direct_input,106,"    x_col <- if (!is.null(input$x_column) && input$x_column != """") input$x_column else NULL"
R/fct_visualization_server.R,direct_input,107,"    y_col <- if (!is.null(input$y_column) && input$y_column != """") input$y_column else NULL"
R/fct_visualization_server.R,direct_input,108,"    n_col <- if (!is.null(input$n_column) && input$n_column != """") input$n_column else NULL"
R/fct_visualization_server.R,direct_input,114,"      chart_type = get_qic_chart_type(if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type)"
R/fct_visualization_server.R,direct_input,144,"        chart_type = get_qic_chart_type(if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type)"
R/fct_visualization_server.R,direct_input,169,"      chart_selection <- if (is.null(input$chart_type)) ""Seriediagram (Run Chart)"" else input$chart_type"
R/fct_visualization_server.R,direct_input,173,"      if (is.null(input$target_value) || input$target_value == """") {"
R/fct_visualization_server.R,direct_input,184,"        return(parse_danish_target(input$target_value, y_numeric))"
R/fct_visualization_server.R,direct_input,186,"        return(parse_danish_target(input$target_value, NULL))"
R/fct_visualization_server.R,direct_input,190,"      if (is.null(input$centerline_value) || input$centerline_value == """") {"
R/fct_visualization_server.R,direct_input,201,"        return(parse_danish_target(input$centerline_value, y_numeric))"
R/fct_visualization_server.R,direct_input,203,"        return(parse_danish_target(input$centerline_value, NULL))"
R/fct_visualization_server.R,direct_input,216,"      skift_col <- if (!is.null(input$skift_column) && input$skift_column != """") {"
R/fct_visualization_server.R,direct_input,217,        input$skift_column
R/fct_visualization_server.R,direct_input,246,"      frys_col <- if (!is.null(input$frys_column) && input$frys_column != """") {"
R/fct_visualization_server.R,direct_input,247,        input$frys_column
R/fct_visualization_server.R,direct_input,261,"      if (is.null(input$y_axis_unit) || input$y_axis_unit == """") {"
R/fct_visualization_server.R,direct_input,264,        return(input$y_axis_unit)
R/fct_visualization_server.R,direct_input,268,"      if (is.null(input$kommentar_column) || input$kommentar_column == """") {"
R/fct_visualization_server.R,direct_input,271,        return(input$kommentar_column)
R/fct_visualization_server.R,triggers,10,"setup_visualization <- function(input, output, session, values, app_state = NULL, navigation_trigger = NULL) {"
R/fct_visualization_server.R,triggers,15,  # NOTE: Use direct navigation_trigger parameter instead of app_state reference
R/fct_visualization_server.R,triggers,16,"  active_data_event <- eventReactive(navigation_trigger(), {"
R/fct_visualization_server.R,triggers,18,"    debug_reactive_execution(""active_data_event"", ""visualization_trigger_fired"","
R/fct_visualization_server.R,triggers,19,"                            list(trigger_value = navigation_trigger()),"
R/fct_visualization_server.R,triggers,22,"    log_debug(""[PLOT_DATA] Active data reactive triggered"", ""PLOT_DATA"")"
R/fct_visualization_server.R,triggers,23,"    log_debug(""[PLOT_DATA] Navigation trigger fired"", ""PLOT_DATA"")"
R/fct_visualization_server.R,triggers,79,"    log_debug(""auto_detected_config reactive triggered"", ""AUTO_DETECTED_CONFIG"")"
R/fct_visualization_server.R,triggers,121,"    log_debug(""column_config reactive triggered (simplified)"", ""COLUMN_CONFIG"")"
R/fct_visualization_server.R,triggers,275,    navigation_trigger = navigation_trigger
R/fct_visualization_server.R,session_couple,20,                            session_id = session$token)
R/mod_spc_chart.R,parallel_state,169,    cached_data <- reactiveVal(NULL)
R/mod_spc_chart.R,parallel_state,228,      values <- reactiveValues(
R/mod_spc_chart.R,parallel_state,311,    plot_cache <- reactiveVal(NULL)
R/mod_spc_chart.R,parallel_state,312,    plot_cache_key <- reactiveVal(NULL)
R/mod_spc_chart.R,loose_observers,208,"    module_data_reactive <- eventReactive(navigation_trigger(), {"
R/mod_spc_chart.R,loose_observers,550,    observe({
R/mod_spc_chart.R,triggers,152,"visualizationModuleServer <- function(id, data_reactive, column_config_reactive, chart_type_reactive, target_value_reactive, centerline_valu"
R/mod_spc_chart.R,triggers,166,"    log_debug(""Creating module-internal data reactive with navigation trigger"", ""MODULE"")"
R/mod_spc_chart.R,triggers,208,"    module_data_reactive <- eventReactive(navigation_trigger(), {"
R/mod_spc_chart.R,triggers,209,"      log_debug(""Module data reactive triggered"", ""MODULE_DATA"")"
R/mod_spc_chart.R,triggers,210,"      log_debug(""Navigation trigger fired"", ""MODULE_DATA"")"
R/mod_spc_chart.R,triggers,588,"        log_debug(""Plot rendering triggered"", ""RENDER_PLOT"")"
R/mod_spc_chart.R,triggers,590,        # CRITICAL FIX: Force dependency on column config to trigger render after auto-detection
R/mod_spc_chart.R,session_couple,157,    ns <- session$ns
R/mod_spc_chart.R,isolate_usage,725,        data <- isolate(module_data_reactive())
R/mod_spc_chart.R,isolate_usage,726,"        chart_type <- isolate(chart_type_reactive()) %||% ""ukendt"""
R/mod_spc_chart.R,isolate_usage,752,        data <- isolate(module_data_reactive())
R/mod_spc_chart.R,isolate_usage,753,        config <- isolate(chart_config())
R/mod_spc_chart.R,isolate_usage,754,"        chart_type <- isolate(chart_type_reactive()) %||% ""run"""
R/utils_advanced_debug.R,triggers,192,        trigger_needed = app_state$columns$auto_detect$trigger_needed %||% FALSE
R/utils_advanced_debug.R,triggers,326,"#' tracer$step(""auto_detect_triggered"")"
R/utils_advanced_debug.R,session_couple,181,"        file_uploaded = app_state$session$file_uploaded %||% FALSE,"
R/utils_advanced_debug.R,session_couple,182,"        user_started_session = app_state$session$user_started_session %||% FALSE,"
R/utils_advanced_debug.R,session_couple,183,        auto_save_enabled = app_state$session$auto_save_enabled %||% TRUE
R/utils_end_to_end_debug.R,triggers,82,"debug_state_change <- function(component, state_path, old_value, new_value, trigger = NULL, session_id = NULL) {"
R/utils_end_to_end_debug.R,triggers,109,  if (!is.null(trigger)) {
R/utils_end_to_end_debug.R,triggers,110,"    cat(""DEBUG: [STATE_CHANGE] Trigger:"", trigger, ""\n"")"
R/utils_end_to_end_debug.R,triggers,122,              trigger = trigger
R/utils_event_system.R,loose_observers,12,#' This function creates observeEvent() handlers for all events
R/utils_event_system.R,loose_observers,24,"#' in one place, replacing the scattered observeEvent() calls"
R/utils_event_system.R,loose_observers,35,"  observeEvent(app_state$events$data_loaded, ignoreInit = TRUE, priority = 1000, {"
R/utils_event_system.R,loose_observers,46,"  observeEvent(app_state$events$auto_detection_started, ignoreInit = TRUE, priority = 900, {"
R/utils_event_system.R,loose_observers,63,"  observeEvent(app_state$events$auto_detection_completed, ignoreInit = TRUE, priority = 800, {"
R/utils_event_system.R,loose_observers,78,"  observeEvent(app_state$events$ui_sync_needed, ignoreInit = TRUE, priority = 700, {"
R/utils_event_system.R,loose_observers,88,"  observeEvent(app_state$events$ui_sync_completed, ignoreInit = TRUE, priority = 600, {"
R/utils_event_system.R,loose_observers,99,"  observeEvent(app_state$events$navigation_changed, ignoreInit = TRUE, priority = 500, {"
R/utils_event_system.R,loose_observers,107,"  observeEvent(app_state$events$test_mode_ready, ignoreInit = TRUE, priority = 950, {"
R/utils_event_system.R,loose_observers,118,"  observeEvent(app_state$events$session_reset, ignoreInit = TRUE, priority = 400, {"
R/utils_event_system.R,triggers,16,#' @param emit The emit API for triggering events
R/utils_event_system.R,triggers,102,    # This will trigger reactive expressions that depend on navigation changes
R/utils_event_system.R,triggers,136,#' instead of direct reactive triggers.
R/utils_event_system.R,triggers,139,#' @param emit The emit API for triggering events
R/utils_local_storage.R,session_couple,44,      session$sendCustomMessage(
R/utils_local_storage.R,session_couple,63,      session$sendCustomMessage(
R/utils_local_storage.R,session_couple,78,      session$sendCustomMessage(
R/utils_memory_management.R,parallel_state,342,  # Legacy values$ data assignments removed - unified state handles data lifecycle
R/utils_memory_management.R,session_couple,14,  session$onSessionEnded(function() {
R/utils_memory_management.R,session_couple,138,    app_state$session$file_uploaded <- FALSE
R/utils_memory_management.R,session_couple,139,    app_state$session$user_started_session <- FALSE
R/utils_memory_management.R,session_couple,140,    app_state$session$last_save_time <- NULL
R/utils_performance.R,parallel_state,58,#'   expensive_data_processing(values$current_data)
R/utils_performance.R,isolate_usage,207,          isolate(r())
R/utils_reactive_state.R,parallel_state,11,  reactiveValues(
R/utils_reactive_state.R,triggers,23,"    trigger_auto_detect = FALSE, # NEW: Flag to trigger auto-detect after upload"
R/utils_server_management.R,parallel_state,552,    # PHASE 4B: Legacy values$auto_detect_done assignment removed - using unified state only
R/utils_server_management.R,parallel_state,622,          # PHASE 4B: Legacy values$auto_detect_done assignment removed - using unified state only # Vil udløse auto-detekt
R/utils_server_management.R,parallel_state,624,          # PHASE 4B: Legacy values$initial_auto_detect_completed assignment removed - using unified state only # Reset for new data
R/utils_server_management.R,loose_observers,18,"  observeEvent(input$auto_restore_data,"
R/utils_server_management.R,loose_observers,151,"  observeEvent(input$manual_save, {"
R/utils_server_management.R,loose_observers,165,"  observeEvent(input$clear_saved, {"
R/utils_server_management.R,loose_observers,170,"  observeEvent(input$show_upload_modal, {"
R/utils_server_management.R,loose_observers,175,"  observeEvent(input$confirm_clear_saved, {"
R/utils_server_management.R,loose_observers,186,"  observeEvent(input$confirm_upload, {"
R/utils_server_management.R,loose_observers,519,"  observeEvent(input$start_new_session, {"
R/utils_server_management.R,loose_observers,564,"  observeEvent(input$upload_data_welcome, {"
R/utils_server_management.R,loose_observers,571,"  observeEvent(input$quick_start_demo, {"
R/utils_server_management.R,direct_input,18,"  observeEvent(input$auto_restore_data,"
R/utils_server_management.R,direct_input,20,      req(input$auto_restore_data)
R/utils_server_management.R,direct_input,29,          saved_state <- input$auto_restore_data
R/utils_server_management.R,direct_input,151,"  observeEvent(input$manual_save, {"
R/utils_server_management.R,direct_input,165,"  observeEvent(input$clear_saved, {"
R/utils_server_management.R,direct_input,170,"  observeEvent(input$show_upload_modal, {"
R/utils_server_management.R,direct_input,175,"  observeEvent(input$confirm_clear_saved, {"
R/utils_server_management.R,direct_input,181,    !is.null(input$data_file) && !is.null(input$data_file$datapath)
R/utils_server_management.R,direct_input,186,"  observeEvent(input$confirm_upload, {"
R/utils_server_management.R,direct_input,277,"      title = input$indicator_title,"
R/utils_server_management.R,direct_input,278,"      unit_type = input$unit_type,"
R/utils_server_management.R,direct_input,279,"      unit_select = input$unit_select,"
R/utils_server_management.R,direct_input,280,"      unit_custom = input$unit_custom,"
R/utils_server_management.R,direct_input,281,"      description = input$indicator_description,"
R/utils_server_management.R,direct_input,282,"      x_column = if (is.null(input$x_column) || input$x_column == """") """" else input$x_column,"
R/utils_server_management.R,direct_input,283,"      y_column = if (is.null(input$y_column) || input$y_column == """") """" else input$y_column,"
R/utils_server_management.R,direct_input,284,"      n_column = if (is.null(input$n_column) || input$n_column == """") """" else input$n_column,"
R/utils_server_management.R,direct_input,285,"      skift_column = if (is.null(input$skift_column) || input$skift_column == """") """" else input$skift_column,"
R/utils_server_management.R,direct_input,286,"      kommentar_column = if (is.null(input$kommentar_column) || input$kommentar_column == """") """" else input$kommentar_column,"
R/utils_server_management.R,direct_input,287,"      chart_type = input$chart_type,"
R/utils_server_management.R,direct_input,288,"      target_value = input$target_value,"
R/utils_server_management.R,direct_input,289,"      centerline_value = input$centerline_value,"
R/utils_server_management.R,direct_input,290,"      y_axis_unit = if (is.null(input$y_axis_unit) || input$y_axis_unit == """") ""count"" else input$y_axis_unit"
R/utils_server_management.R,direct_input,302,"  has_settings <- (!is.null(input$indicator_title) && input$indicator_title != """") ||"
R/utils_server_management.R,direct_input,303,"    (!is.null(input$indicator_description) && input$indicator_description != """") ||"
R/utils_server_management.R,direct_input,304,"    (!is.null(input$unit_select) && input$unit_select != """") ||"
R/utils_server_management.R,direct_input,305,"    (!is.null(input$unit_custom) && input$unit_custom != """") ||"
R/utils_server_management.R,direct_input,519,"  observeEvent(input$start_new_session, {"
R/utils_server_management.R,direct_input,564,"  observeEvent(input$upload_data_welcome, {"
R/utils_server_management.R,direct_input,571,"  observeEvent(input$quick_start_demo, {"
R/utils_server_management.R,triggers,352,  # NAVIGATION TRIGGER: Increment trigger to notify reactive navigation system
R/utils_server_management.R,triggers,353,  if (!is.null(app_state$navigation_trigger)) {
R/utils_server_management.R,triggers,354,    old_trigger <- app_state$navigation_trigger()
R/utils_server_management.R,triggers,355,    app_state$navigation_trigger(old_trigger + 1)
R/utils_server_management.R,triggers,356,    new_trigger <- app_state$navigation_trigger()
R/utils_server_management.R,triggers,357,"    cat(""DEBUG: [SESSION_RESET] navigation_trigger incremented from"", old_trigger, ""to"", new_trigger, ""\n"")"
R/utils_server_management.R,triggers,422,    # NOTE: ui_sync_trigger parameter is NULL for session reset - UI sync handled separately
R/utils_server_management.R,triggers,534,    # REACTIVE WRAPPER FIX: Increment version to trigger reactive navigation
R/utils_server_management.R,session_couple,34,            app_state$session$restoring_session <- TRUE
R/utils_server_management.R,session_couple,40,            app_state$session$auto_save_enabled <- FALSE
R/utils_server_management.R,session_couple,48,                app_state$session$restoring_session <- FALSE
R/utils_server_management.R,session_couple,50,                app_state$session$auto_save_enabled <- TRUE
R/utils_server_management.R,session_couple,106,            app_state$session$file_uploaded <- TRUE
R/utils_server_management.R,session_couple,139,          app_state$session$restoring_session <- FALSE
R/utils_server_management.R,session_couple,141,          app_state$session$auto_save_enabled <- TRUE
R/utils_server_management.R,session_couple,160,    app_state$session$last_save_time <- Sys.time()
R/utils_server_management.R,session_couple,191,    app_state$session$user_started_session <- TRUE
R/utils_server_management.R,session_couple,192,    app_state$session$file_uploaded <- FALSE  # Will be set to TRUE by actual file upload handler
R/utils_server_management.R,session_couple,201,    last_save_time_check <- app_state$session$last_save_time
R/utils_server_management.R,session_couple,307,    (!is.null(app_state$session$last_save_time))
R/utils_server_management.R,session_couple,333,  app_state$session$last_save_time <- NULL
R/utils_server_management.R,session_couple,361,  app_state$session$file_uploaded <- FALSE
R/utils_server_management.R,session_couple,363,  app_state$session$user_started_session <- TRUE # NEW: Set flag that user has started
R/utils_server_management.R,session_couple,492,"        if (!is.null(app_state$session$last_save_time)) tags$li(""Fjerne gemt session fra lokal storage""),"
R/utils_server_management.R,session_couple,541,    app_state$session$file_uploaded <- FALSE
R/utils_server_management.R,session_couple,543,    app_state$session$user_started_session <- TRUE
R/utils_server_management.R,session_couple,548,    app_state$session$file_name <- NULL
R/utils_server_management.R,session_couple,560,"    cat(""DEBUG: [WELCOME_PAGE] app_state$session$user_started_session set to TRUE\n"")"
R/utils_server_management.R,session_couple,618,          app_state$session$file_uploaded <- TRUE
R/utils_server_management.R,session_couple,620,          app_state$session$user_started_session <- TRUE
R/utils_server_management.R,session_couple,629,"          app_state$session$file_name <- ""Eksempel data (SPC demo)"""
R/utils_server_management.R,isolate_usage,224,  isolate({
R/utils_server_management.R,isolate_usage,275,  isolate({
R/utils_server_management.R,isolate_usage,373,  isolate({
R/utils_session_helpers.R,parallel_state,14,  #   if (is.null(values$current_data)) {
R/utils_session_helpers.R,parallel_state,23,  #     values$current_data <- empty_data
R/utils_session_helpers.R,parallel_state,29,  navigation_trigger <- reactiveVal(0)
R/utils_session_helpers.R,loose_observers,13,  # observe({
R/utils_session_helpers.R,loose_observers,35,"  app_data_reactive <- eventReactive(navigation_trigger(), {"
R/utils_session_helpers.R,loose_observers,204,  obs_data_save <- observe({
R/utils_session_helpers.R,loose_observers,254,  obs_settings_save <- observe({
R/utils_session_helpers.R,loose_observers,295,  observe({
R/utils_session_helpers.R,direct_input,265,"          input$indicator_title,"
R/utils_session_helpers.R,direct_input,266,"          input$unit_type,"
R/utils_session_helpers.R,direct_input,267,"          input$unit_select,"
R/utils_session_helpers.R,direct_input,268,"          input$unit_custom,"
R/utils_session_helpers.R,direct_input,269,"          input$indicator_description,"
R/utils_session_helpers.R,direct_input,270,"          input$x_column,"
R/utils_session_helpers.R,direct_input,271,"          input$y_column,"
R/utils_session_helpers.R,direct_input,272,"          input$n_column,"
R/utils_session_helpers.R,direct_input,273,"          input$skift_column,"
R/utils_session_helpers.R,direct_input,274,"          input$kommentar_column,"
R/utils_session_helpers.R,direct_input,275,"          input$chart_type,"
R/utils_session_helpers.R,direct_input,276,"          input$target_value,"
R/utils_session_helpers.R,direct_input,277,          input$y_axis_unit
R/utils_session_helpers.R,direct_input,336,"    if (input$unit_type == ""select"") {"
R/utils_session_helpers.R,direct_input,346,"      selected_unit <- if (is.null(input$unit_select)) """" else input$unit_select"
R/utils_session_helpers.R,direct_input,353,"      return(if (is.null(input$unit_custom)) """" else input$unit_custom)"
R/utils_session_helpers.R,direct_input,362,"    base_title <- if (is.null(input$indicator_title) || input$indicator_title == """") ""SPC Analyse"" else input$indicator_title"
R/utils_session_helpers.R,triggers,28,  # Use reactiveVal for simple signal/trigger mechanism
R/utils_session_helpers.R,triggers,29,  navigation_trigger <- reactiveVal(0)
R/utils_session_helpers.R,triggers,31,  # Store navigation trigger in app_state for access from other functions
R/utils_session_helpers.R,triggers,32,  app_state$navigation_trigger <- navigation_trigger
R/utils_session_helpers.R,triggers,34,  # This creates a reactive that updates only when navigation_trigger changes
R/utils_session_helpers.R,triggers,35,"  app_data_reactive <- eventReactive(navigation_trigger(), {"
R/utils_session_helpers.R,triggers,38,"    cat(""DEBUG: [NAVIGATION_TRIGGER] app_data_reactive triggered\n"")"
R/utils_session_helpers.R,triggers,39,"    cat(""DEBUG: [NAVIGATION_TRIGGER] trigger_value:"", navigation_trigger(), ""\n"")"
R/utils_session_helpers.R,triggers,49,    # This now properly triggers when navigation_trigger is incremented
R/utils_session_helpers.R,triggers,167,  auto_save_trigger <- debounce(reactive({
